id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41910942,"Ornament Suites, Nilie Premium MGMT",239769711,Nilie,,Thessaloniki,40.63334,22.93922,Entire home/apt,60,1,3,2020-06-12,1.73,51,349
41911800,"Metropolitan Apartment, Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.62985,22.94621,Entire home/apt,55,1,4,2020-07-20,0.75,51,318
41912242,"Ultima Suites, Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.63794,22.94103,Entire home/apt,50,1,15,2020-06-30,5.56,51,354
41918376,"Octagon Apartment, Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.62957,22.94857,Entire home/apt,40,1,4,2020-06-26,2.00,51,345
41918402,"Octagon Apartment, Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.62957,22.94857,Entire home/apt,55,1,0,,,51,344
41918406,"Octagon Apartment, Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.62957,22.94857,Entire home/apt,40,1,1,2020-02-15,0.19,51,339
41925047,City Center Apartment 50m from the Nikis Avenue,331698153,Hara,,Thessaloniki,40.62934,22.94608,Entire home/apt,29,7,5,2020-04-04,0.87,1,203
41925806,Thessaloniki Center Apartment -5,33923077,Βασίλης,,Thessaloniki,40.63268,22.94417,Entire home/apt,90,1,0,,,3,319
41927442,Thessaloniki Center Apartments - 6,33923077,Βασίλης,,Thessaloniki,40.63422,22.94279,Entire home/apt,101,1,0,,,3,359
41927679,"Wood n White, Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.63302,22.95064,Entire home/apt,50,2,2,2020-06-27,0.40,51,349
41927745,"Stylish Modern Apartment, Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.63536,22.94796,Entire home/apt,50,1,0,,,51,329
41928989,"Civilian Boutique Apartment,Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.63763,22.93441,Entire home/apt,55,1,0,,,51,360
41929073,"Civilian Boutique Apartment,Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.63763,22.93441,Entire home/apt,55,1,0,,,51,361
41929552,"Civilian Boutique Apartment,Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.63763,22.93441,Entire home/apt,55,1,1,2020-07-05,1,51,340
41929745,"Civilian Boutique Apartment,Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.63763,22.93441,Entire home/apt,55,1,2,2020-06-27,1.00,51,348
41929865,"Civilian Boutique Apartment,Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.63763,22.93441,Entire home/apt,55,1,0,,,51,365
41930018,"Civilian Boutique Apartment,Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.63763,22.93441,Entire home/apt,55,1,0,,,51,360
41930174,"Civilian Boutique Apartment,Nilie Hospitality MGMT",239769711,Nilie,,Thessaloniki,40.63763,22.93441,Entire home/apt,55,1,2,2020-06-22,1.67,51,365
41930696,Maria's house,331746756,Μαρια,,Kalamaria,40.5736,22.96954,Entire home/apt,40,1,5,2020-03-09,0.90,1,0
41936297,"~Vlatadon 8~ Old city
☆ gluten free friendly ☆",331803420,Ιωάννα,,Thessaloniki,40.64056,22.95329,Entire home/apt,35,2,2,2020-03-02,0.39,1,180
41944835,Γλυκό και ηλιόλουστο στούντιο στην Καλαμαριά!,331906711,Σταματιος,,Kalamaria,40.59122,22.95166,Entire home/apt,24,2,12,2020-07-07,2.26,1,130
41945397,(C19 Prepared) Magnolia #colony_Skg_center,331930457,Athanasios,,Thessaloniki,40.63302,22.95003,Entire home/apt,49,2,3,2020-02-23,0.55,2,357
